,EMOTION,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
67,Joy,0.36204085,0.48148462,0.5118875,0.55982774,0.5333765,0.36831844,0.30887637,0.33982494,0.2699615,0.33003098,0.3933144,0.3422364,-438.00778,125.0702,-5.7689414,33.892998,12.968437,21.227528,-4.483665,-0.0019353414,-4.2145452,-2.8696997,4.480306,-0.8450919,-1.755242,-6.46018,4.7779374,3.1704373,2.1797507,-4.780277,0.6816195,1.3207397
68,Joy,0.43090928,0.5872355,0.62732667,0.50323534,0.43354487,0.31676674,0.2535975,0.3034158,0.40111724,0.45495716,0.45795763,0.4066663,-389.12454,118.41994,-18.054308,41.10524,10.509319,19.451168,-8.90362,-3.5671632,-5.5457706,-2.4511583,2.1551561,-2.5646532,-1.6148472,-7.1521215,4.625679,0.31757942,-2.1611218,-6.2944565,4.046319,-1.7845359
69,Joy,0.50596845,0.6183525,0.56645775,0.62670803,0.5199288,0.34987247,0.31226724,0.3266868,0.303843,0.3571002,0.3885376,0.40069464,-393.03268,133.49936,-22.117332,19.469513,1.9536572,6.266406,-0.5226517,5.83863,-1.4446895,-4.896553,9.814654,0.96756595,0.5164289,1.2804179,0.87754565,1.9885113,-2.910184,-5.8872614,2.9605908,-4.528188
70,Joy,0.6306144,0.578513,0.5738151,0.5993673,0.5565258,0.4228674,0.40451258,0.52143466,0.4778288,0.42799112,0.48571923,0.5111977,-417.693,127.65545,-21.53823,38.573376,-13.174076,18.173458,-2.1566215,12.540575,-6.227686,-2.933791,8.057136,0.20240773,3.8988853,-2.680809,7.0586004,-3.2524996,0.4616905,-5.1222258,2.9000587,-0.477051
71,Surprise,0.37062556,0.47771654,0.5312324,0.52837086,0.53186876,0.4167793,0.29958177,0.36508265,0.3210572,0.38956118,0.48948,0.41983488,-426.84286,148.24194,-12.601272,44.151264,-3.038033,1.0710219,-5.5155787,3.4699032,-10.338803,-3.5531168,5.5841417,-3.0830896,0.19854023,-3.1411715,2.4862437,-3.4540918,-0.5606644,-4.152687,1.6344738,0.037558414
72,Anger,0.5841054,0.57420975,0.5499893,0.46838835,0.41452587,0.406232,0.4646877,0.4687802,0.4601699,0.49049714,0.5921787,0.6056667,-402.68964,129.1542,-3.8353302,33.083515,-4.679849,8.896977,-6.972688,4.8809433,-5.0670204,-2.6675177,3.7693305,2.8172596,5.9356475,-7.1468787,-0.024088684,-4.018138,0.015627213,0.33673924,-0.4399691,-3.5647058
73,Anger,0.44720945,0.4052867,0.37060905,0.41031975,0.42588,0.4894067,0.56925315,0.53804386,0.4291725,0.3506367,0.36941868,0.4762878,-370.33685,125.17747,-5.6949964,43.576794,-10.901648,4.2896585,-12.2448,-4.0026913,-9.005744,-5.08013,1.7443781,1.5222666,0.70319444,-7.8240476,2.6678586,-1.9468602,0.24468577,-4.0692296,1.6442028,-1.2913799
74,Anger,0.45057687,0.43253726,0.37168756,0.4022048,0.47070065,0.433465,0.36926717,0.34170592,0.37715065,0.37350315,0.41090244,0.5008933,-330.26434,153.97812,-6.6500945,27.202923,-10.3487625,-5.9558196,-7.4014864,7.086117,-14.995901,-14.180773,4.3340464,-2.235771,1.5954088,-5.775438,-3.2371254,0.5925029,-2.154962,-7.917772,0.05854683,-2.5653193
75,Anger,0.5946001,0.55117124,0.43381515,0.44023106,0.421031,0.4177459,0.41763827,0.40218103,0.4528451,0.48514012,0.5755481,0.63846064,-419.13538,136.15092,0.7435904,27.003456,-11.088708,2.7835724,-5.1764345,7.383492,-2.0829222,-5.441019,3.13544,3.3468618,2.2472937,-1.8842444,3.3942015,-2.1978679,1.7027254,-3.753827,-0.5237892,-1.2036899
76,Disgust,0.40570223,0.41023636,0.4583594,0.48835728,0.33837205,0.2513829,0.2319246,0.26594418,0.30090022,0.26317552,0.288938,0.40899113,-366.83603,136.7829,0.8415235,41.386906,-2.5719123,-2.2420568,-15.530344,10.001218,-3.5629768,-8.862835,3.4840584,-1.8600069,3.5235994,-7.6197414,-1.6823312,-2.2624497,-4.877924,-6.5026894,-2.535196,-5.4503093
77,Anger,0.41440836,0.48508418,0.52926826,0.57506144,0.4275018,0.27465424,0.27857956,0.44699332,0.4133614,0.4678293,0.4812899,0.43047452,-373.66275,140.22647,-5.698412,42.07682,-3.9863985,1.3293124,-1.7738456,-1.5673994,-9.818012,-7.166169,3.568273,-8.667068,-3.6658857,-0.99203825,1.1055745,2.3284361,-3.2157607,-6.2345753,4.217094,-1.1053653
78,Surprise,0.40126932,0.39510405,0.47615793,0.6666271,0.6400786,0.34581882,0.23639174,0.323718,0.38044322,0.48629206,0.53240544,0.51426154,-390.82074,145.88928,-14.731451,39.33852,-14.468743,7.1293597,-6.746605,4.176262,-12.767026,-8.551628,4.040266,-7.5646763,3.3064663,-2.7948098,-0.16818942,-0.40128055,-4.626588,-11.918987,2.6780376,-1.3118839
79,Surprise,0.6211309,0.4478559,0.3566805,0.45294353,0.44199398,0.32996753,0.34767115,0.38948596,0.46189937,0.5839798,0.41235197,0.4573476,-437.78156,148.5399,3.2397664,44.11055,-21.959736,1.7193416,1.855883,7.423402,-8.813149,3.490057,4.112165,-6.2423534,2.1185102,-3.8020346,7.17153,-1.4902731,-3.022911,-6.4215837,0.46896616,-4.4754424
80,Joy,0.46960464,0.4519235,0.42722937,0.45672423,0.40294573,0.38649148,0.30888203,0.24133383,0.32560828,0.45644546,0.53217554,0.53862226,-347.19632,112.52508,-4.901425,41.802883,11.807389,4.2169566,-20.181704,1.9813623,-1.8710033,-9.013896,-2.1531332,-6.8148117,1.759625,-2.5024564,-2.7720897,0.2100653,-0.045872346,-4.202643,2.8994687,-3.303724
81,Surprise,0.4505485,0.578168,0.5248562,0.5158751,0.39423752,0.36851427,0.32505125,0.3202027,0.28901947,0.17786954,0.18375383,0.29790905,-297.3231,154.74101,-21.63187,16.896654,-10.158066,0.48497176,-22.029589,12.563814,-7.3597727,1.1197988,11.128111,-10.43583,5.2938766,-1.858969,0.6992256,-5.3354645,-3.6546438,-6.4014044,1.2079291,-1.1255939
82,Joy,0.52699316,0.5887159,0.5972345,0.6662959,0.5570314,0.42857945,0.35061347,0.38148335,0.45119104,0.4350253,0.41898274,0.48236305,-357.11246,121.43879,5.8743987,26.200005,-4.594801,10.178653,-12.494701,4.629235,-0.009611566,-2.6580977,3.9867444,-3.4069297,3.5432894,0.9319831,1.9560666,-0.03491946,0.48107612,-5.389107,0.6303219,-1.7717032
83,Surprise,0.44594005,0.5630271,0.51692146,0.47536442,0.5518449,0.45066598,0.4010669,0.36382604,0.35257432,0.37242007,0.35708964,0.3886981,-375.21802,134.88167,-9.752854,43.386494,-14.446874,10.252952,-16.61511,7.831036,-2.0406246,-8.381291,4.6721845,-1.9455242,0.67103416,-2.4775333,4.2060895,-8.475862,-2.764305,-5.669845,1.2374876,-1.8414826
84,Joy,0.5319063,0.5027976,0.50770223,0.5466436,0.406182,0.3594962,0.32613173,0.31989402,0.33031604,0.38532007,0.51325107,0.6533457,-393.37177,131.60864,-2.4165237,37.077293,-3.565545,13.204523,-17.53239,5.285435,-4.4576235,-8.669705,2.590153,-3.8386192,1.5307533,-2.5464494,4.6087384,-3.9028666,-0.5607725,-5.230437,-0.28996652,-0.68189067
85,Joy,0.4334618,0.37041715,0.35885134,0.38132992,0.5094556,0.4256426,0.36332121,0.4033265,0.43863055,0.5127774,0.5943226,0.50375056,-362.2075,131.41881,-3.5309474,27.604137,-0.7054442,8.350293,-18.883608,0.13175577,1.4525151,-4.8917236,0.97370964,-2.5286007,-0.6318931,-4.8955426,0.9758135,-3.1678202,-2.3358612,-2.9687612,1.803091,-0.17161533
86,Joy,0.41965672,0.41657194,0.38751796,0.42626426,0.39917865,0.4060067,0.43886462,0.38646635,0.3119579,0.3062116,0.40687105,0.46219778,-354.93552,123.192375,-6.598192,40.240124,5.706124,6.4016232,-19.186287,0.94886655,-7.8298225,-8.59256,0.8113508,-8.359662,1.2992592,-3.1277697,-0.33367604,-1.6721109,-4.8646936,-1.5208088,3.679277,-6.830533
87,Joy,0.44469765,0.46089098,0.49131736,0.49211854,0.45662382,0.53359157,0.47190452,0.44968647,0.40944606,0.41541612,0.50545657,0.5367622,-377.22055,117.04186,0.9106924,47.157516,-1.1350651,14.059638,-20.39771,3.3397894,-0.30821675,-2.9443054,-3.2350557,-4.949795,3.7571511,-4.887706,6.775175,-3.185621,-1.8245021,-0.0018981587,3.3734944,-4.877228
88,Joy,0.4190739,0.3408608,0.28763548,0.43868443,0.5111937,0.36695167,0.34403315,0.25383708,0.25521567,0.2758242,0.39031437,0.3656995,-307.21158,151.92415,-25.593826,15.953265,-11.300407,-8.09679,-20.21475,1.9015523,-7.3493347,-5.8485007,5.8282723,-3.7865589,0.42511165,-5.3302097,-2.018571,-5.5181794,-10.961136,-7.7942276,1.3679699,-4.3613677
89,Joy,0.41468015,0.53551716,0.6072255,0.3651064,0.26974848,0.25435582,0.17517748,0.18934643,0.25096005,0.3057687,0.4212554,0.40770826,-350.85104,150.33005,-9.330403,28.002907,-11.321931,3.7056663,-12.116249,9.129537,-1.0415815,-6.86559,1.883469,0.7603506,3.6542966,-6.614275,2.005764,-2.2508583,-0.57293725,-1.970892,0.2830669,-3.6443353
90,Joy,0.3830515,0.60230786,0.7878122,0.7221357,0.54927236,0.3264156,0.23299949,0.24493736,0.26525208,0.29650253,0.3311861,0.31145552,-381.89542,124.16714,-9.559666,24.636412,14.874832,13.969208,3.2641773,-1.5391332,-3.2165487,-2.264552,4.975391,-0.037278313,-0.43188998,-2.428109,-2.1740496,2.5644305,1.3723427,-3.5701053,1.4768342,-2.0576303
91,Joy,0.39412883,0.42426005,0.43404692,0.5274788,0.50984764,0.3088863,0.273449,0.4175536,0.3978436,0.41225627,0.38569635,0.36491713,-365.1712,136.07426,-8.874649,19.803827,1.881036,-2.9178445,0.7298279,2.8430557,-11.598285,-7.398711,4.6930156,-3.9748106,-0.8853782,0.51141953,0.5065787,3.143432,-3.2273452,-6.976126,3.8999681,-3.4243844
92,Joy,0.33488593,0.40722317,0.48400092,0.4590446,0.3235223,0.26877883,0.26605088,0.40284836,0.39798132,0.4309253,0.44043887,0.42074475,-361.4108,137.51413,-17.799046,33.368725,10.993761,-0.3310249,-5.103207,-2.3228257,-8.706656,-3.2667124,3.4635339,-9.619149,-2.5641685,1.9738895,1.2667778,3.0023386,-4.8264637,-8.44745,4.5944223,-3.0571609
93,Joy,0.39308706,0.47032273,0.5216655,0.45939678,0.3144676,0.2731308,0.36379752,0.4131471,0.45870432,0.5133935,0.43576425,0.4168189,-356.2433,131.9098,-17.41607,44.925877,-3.707644,9.098483,-7.154654,1.5286301,-10.904563,-8.20969,3.3665354,-10.30427,-3.6505005,-0.948393,3.5859592,0.3280658,-1.5173645,-5.979619,3.84167,-3.9764037
94,Joy,0.40641305,0.4466161,0.49038836,0.4637608,0.34889832,0.22538777,0.22689785,0.26149648,0.3689636,0.45320946,0.40878442,0.42107588,-326.15295,135.83502,-11.35802,36.15287,-6.6897993,-4.988983,-3.494577,1.8628097,-10.085701,-11.968925,3.869237,-7.680804,-5.1808567,0.24472213,-0.58697045,0.30213922,-1.5935605,-6.0308485,0.38602853,-4.2515883
95,Joy,0.45267576,0.5136016,0.60478365,0.5201775,0.32285374,0.2658857,0.3378696,0.39425978,0.39697447,0.40324426,0.34872118,0.3909703,-371.91547,139.4697,-21.9432,33.38045,-2.6318185,6.9112134,-4.676563,4.759558,-9.352056,-7.605077,6.7029104,-7.2002096,-2.312118,-0.45723528,1.9531821,-0.4104249,-3.1444356,-7.210395,4.5804634,-0.86666924
96,Joy,0.42663515,0.45544845,0.44538102,0.40874845,0.29149812,0.20766509,0.24788529,0.43522912,0.40636286,0.4330952,0.44131145,0.4601823,-329.30695,140.69743,-16.551819,26.453543,8.373849,-3.8227892,-5.5947924,2.4146693,-8.284994,-7.9254613,5.3928432,-8.56532,-6.429939,4.730313,2.2193854,2.884429,-0.82191235,-5.8872123,4.0185714,-2.8919535
97,Joy,0.40790728,0.4668689,0.49666718,0.44232738,0.3062352,0.23298533,0.29333296,0.43776786,0.5114163,0.6286848,0.5188568,0.48454186,-330.46912,157.18837,-30.7102,33.625668,-0.9450099,-3.7962465,-11.147471,8.665563,-10.759229,-16.82258,2.2222562,-11.357272,-6.0204473,3.6437848,4.3041635,2.7861347,-0.42182326,-12.482323,1.3872441,-1.4282359
98,Surprise,0.495899,0.52186364,0.5100077,0.5570114,0.47040176,0.32483023,0.27895007,0.38898015,0.38471738,0.3925763,0.42623135,0.43796858,-367.04636,117.727585,-5.500869,45.656864,-3.4519358,8.820318,-5.7898064,1.6696613,-5.592907,-4.429243,-1.3979474,-11.77206,-5.199497,-2.7012475,3.460607,-0.41675347,-1.0832388,-5.412502,2.8507764,-1.8103963
99,Joy,0.4039362,0.46254325,0.5799706,0.56424737,0.41678983,0.3560885,0.43268955,0.57619727,0.50876206,0.56991965,0.442659,0.45701492,-377.52783,113.4552,-13.734179,32.21978,1.9961501,11.227695,-3.9516354,5.1324387,-1.286859,-4.819905,3.89239,-5.1048117,-4.356488,-0.32634178,5.2202096,-0.12278664,0.26169634,-3.7497575,2.7140944,-0.45417506
100,Joy,0.5162388,0.50803846,0.51521164,0.56609684,0.4926339,0.41253597,0.42329213,0.563377,0.5541889,0.6005351,0.6225166,0.53699297,-374.09247,98.8241,-8.60144,33.49659,13.459906,9.626891,-9.38557,-3.5787823,-3.3721678,-2.4015498,3.9512982,-2.8534482,-2.4205887,0.06950934,6.0908513,4.5129614,1.3852901,-1.8072022,4.4497037,0.7974179
101,Joy,0.44739035,0.39708075,0.46790367,0.6868174,0.5315039,0.33011636,0.32057703,0.3981877,0.41702178,0.47764733,0.5001296,0.4583611,-294.2063,155.47284,-32.454197,38.792698,-14.748397,2.406494,-15.777162,3.9694684,-12.709921,-9.215598,4.6343007,-9.812563,-2.1089919,0.24401183,2.4642491,-2.8397863,1.7958616,-9.588232,2.0206404,-1.2176747
102,Joy,0.46663857,0.45168293,0.47887844,0.5125639,0.4383216,0.27120903,0.22207779,0.28420937,0.2925341,0.35822567,0.5129593,0.47091857,-255.48535,168.08209,-41.639454,32.160236,-4.856346,-6.519814,-17.459047,7.7364407,-17.182615,-22.06851,6.43965,-8.07725,-5.376184,3.2162466,1.8530744,-1.439616,-0.07708522,-11.148795,2.190341,-3.0168204
103,Joy,0.4360202,0.45385125,0.48628068,0.4659399,0.35354325,0.3179905,0.49508974,0.54882747,0.46354085,0.4925057,0.43229312,0.46059754,-322.7673,137.29681,-29.482542,38.13082,9.435245,4.3159533,-12.369236,-1.0127937,-9.116674,-11.915966,5.0314674,-9.339422,-8.71272,1.1372137,3.8094325,2.1845996,0.012091928,-6.9133744,5.1226864,0.9377247
104,Anger,0.55754375,0.56117535,0.5870437,0.5979465,0.38846964,0.39418384,0.41811737,0.4530678,0.4792536,0.49999207,0.45298156,0.50800407,-369.65146,112.91066,15.499836,30.498436,-5.7735734,-4.324388,-3.3338935,7.7384043,-4.418526,-1.2925321,5.3065586,-4.036847,-0.53728014,-3.322918,0.5302783,-3.3444655,-2.2438347,-3.3210905,-2.1071005,-1.9185503
105,Surprise,0.48695645,0.51147276,0.46427888,0.47091743,0.38655427,0.39150634,0.41142815,0.39167273,0.3850236,0.3835763,0.43077582,0.5349336,-375.3527,138.49867,7.5880823,29.477116,-2.491056,-3.1786456,-7.9563694,5.9026046,-2.6702557,-5.209281,3.1185062,-1.1742351,-1.2004105,-1.2395077,3.8797278,-1.1455579,-2.7967448,-4.5961986,-0.44675303,-2.510611
106,Disgust,0.4474224,0.4728789,0.52196497,0.43495712,0.34359828,0.37414795,0.38899255,0.3951108,0.4392439,0.39046764,0.40806776,0.451934,-355.98422,112.85162,10.168534,27.141108,1.4022976,1.585503,-8.531265,2.4787028,-0.3824171,-3.7947414,1.7914339,-2.9207647,-2.1845875,-1.7687094,4.1963058,0.08216689,-3.4898942,-4.8959174,-0.9064493,-2.455287
107,Disgust,0.633149,0.6082604,0.4767833,0.44826773,0.39871958,0.4309872,0.4573548,0.42989752,0.4948749,0.54705447,0.56547016,0.62722147,-443.12958,123.58212,9.9640045,29.679934,-0.13753435,7.8310633,-3.4772694,3.5652444,0.12401219,-1.5149356,2.1674564,1.8261303,4.186675,-3.6634836,4.7047772,0.35380068,-1.8279935,-1.6593947,-1.319949,-1.3836403
108,Joy,0.42196834,0.45561144,0.5056391,0.56888366,0.46667102,0.30819726,0.27507585,0.29498494,0.33548966,0.3554489,0.3974682,0.41809812,-345.24008,154.1362,-22.417156,36.239544,-7.0818605,-4.160567,-1.524395,2.2779047,-12.731443,-5.125819,7.505846,-8.087157,-2.8509424,-1.2670046,0.75839865,1.873525,-2.6509118,-6.350422,4.2332544,-4.10366
109,Surprise,0.3855142,0.43986937,0.44810453,0.4546446,0.43928358,0.46634972,0.5079011,0.5021158,0.51969343,0.4644471,0.39124256,0.39825237,-371.63354,154.39226,-2.4065762,24.411283,-4.5390644,5.024534,-8.538233,4.536243,0.20672978,-2.2385638,5.8203416,-0.045812998,5.611715,-0.7368132,4.3577914,-0.49095044,-3.2635808,-1.4408709,0.47981516,-0.26947075
110,Surprise,0.4057579,0.67402476,0.81821346,0.48851883,0.28686914,0.28158784,0.30478954,0.38473976,0.32643932,0.30979142,0.31158832,0.43813297,-426.99762,138.9521,6.032368,41.15406,-8.41223,0.15179592,1.8001679,1.5331358,-7.71577,0.80575824,6.402186,-3.8847265,1.3319887,-3.0714643,1.6449107,1.341651,-4.0118876,-6.291416,2.0761054,-0.67660195
111,Sad,0.38642192,0.43879634,0.45988578,0.5056609,0.38051072,0.28065324,0.28051794,0.33282357,0.37548357,0.44244066,0.43008137,0.40969458,-353.5072,150.15749,-15.826239,35.570663,-2.9411478,-8.484863,-2.3409827,-0.42559695,-13.387037,-3.2684152,6.278445,-7.9417086,-2.6539533,-1.787958,0.18671311,2.1934226,-3.6801894,-4.9922895,5.347161,-2.851182
112,Joy,0.43177766,0.5718518,0.5639945,0.60732585,0.5791382,0.34442022,0.26170292,0.3067548,0.31944022,0.36154816,0.37818736,0.37332353,-401.74515,136.69156,-14.532415,24.473604,-12.476681,10.325756,-0.45195535,6.439662,-8.032533,-2.1905916,10.299622,-1.8735033,1.4777011,-2.7640285,3.5430238,2.069369,-3.1218345,-5.844792,2.5806737,-5.68726
113,Anger,0.51109815,0.48756614,0.39839938,0.35248014,0.30364478,0.352867,0.40564921,0.4532921,0.5486205,0.4897994,0.46376708,0.47675586,-360.23532,128.6827,-5.6060653,38.679558,4.712567,1.6763982,-18.54297,1.2286336,-2.5252082,-2.039091,2.7902071,-3.5350614,6.301549,-3.815401,3.4403737,0.17659102,-6.127368,-1.5683875,2.1989467,-5.009759
114,Anger,0.50363976,0.47626042,0.46095556,0.37017313,0.3209996,0.34815004,0.3639337,0.4103357,0.44152266,0.39866477,0.45892757,0.50015426,-330.168,119.24792,7.2275777,30.68847,5.1486893,-6.937739,-13.063728,1.3435084,-3.5586274,-4.482997,1.2986746,-2.8684509,3.1217957,-1.0724922,1.8958173,-0.9992262,-5.83728,-1.7669203,0.9189388,-4.6484203
115,Anger,0.4986647,0.46231997,0.41408288,0.34321022,0.31251633,0.34984767,0.37915662,0.40310538,0.47439072,0.45830113,0.46310943,0.49443558,-366.23654,141.46684,0.26020485,32.534008,1.5254327,2.190283,-12.875506,-1.3509681,-2.3194458,-3.4952369,2.8576386,0.5104444,3.3786118,-5.084714,1.7747691,-0.5584729,-4.016391,-2.1959112,-0.44962722,-3.9114518
116,Anger,0.6881752,0.5866827,0.5147508,0.4982309,0.39925277,0.43903413,0.46593592,0.42382613,0.47903487,0.49348852,0.55112696,0.66615605,-392.39066,116.11813,-2.9670177,24.779007,1.4332229,5.2580557,-10.946489,0.7514632,0.65153277,0.8696369,4.8127837,0.79689366,2.1176023,-2.6090453,3.1033213,-3.6552734,-3.9097865,0.13596548,-0.66728795,-3.987423
117,Joy,0.5300778,0.5177938,0.47720456,0.4436322,0.36409262,0.4026749,0.30181575,0.3355,0.38932586,0.3910728,0.42390293,0.54034424,-345.18134,146.55568,-1.1800197,23.983505,-0.43954876,0.6621605,-11.231719,-0.7697134,-5.5944276,-6.574409,8.634809,-0.19070886,0.2772071,-3.1177158,0.5901285,1.763077,-5.189243,-2.549679,2.9544907,-3.4532557
118,Joy,0.5380216,0.4666931,0.4372688,0.4428833,0.32392287,0.3413728,0.29269168,0.3185976,0.3882312,0.42647386,0.4742794,0.5745442,-362.91095,150.00633,-5.846664,38.601097,1.0841901,1.9455457,-16.263586,3.2045004,-4.186323,-6.512561,4.2900095,-3.4652352,0.87270254,-2.0073485,5.532547,1.6822088,-1.8218048,-2.8939936,3.9171908,-3.3660624
119,Joy,0.5463714,0.54170394,0.56402504,0.42589483,0.35114312,0.3304638,0.28802517,0.33443606,0.41462934,0.44156432,0.46086827,0.5228269,-349.08682,132.65068,-2.9526646,26.13638,3.4291072,7.5339203,-6.6901364,7.0464487,-1.1003641,-3.1203988,5.5659738,-4.0589585,-5.3562927,0.10362125,3.9322734,-2.93042,-0.7365444,-4.230921,2.0272653,-1.3993767
120,Joy,0.3776465,0.4291529,0.43602908,0.29779994,0.24597785,0.28688037,0.43764535,0.5651896,0.5129726,0.42264393,0.45789436,0.41990018,-311.56686,121.83229,-12.210044,36.061344,14.064383,10.693381,-12.290588,1.6321183,-4.746752,-14.504395,1.2810348,-6.2010665,-7.350911,3.6829019,1.3703426,-1.1728035,7.1401515,-4.320749,1.8246043,5.798919
121,Joy,0.47763237,0.45784512,0.43985042,0.4313491,0.3415771,0.35169852,0.39116195,0.38665447,0.5183684,0.54305184,0.47398293,0.511879,-302.34595,131.58327,-6.0258293,41.6427,-5.5564876,1.9119048,-20.607895,13.913252,-7.6363134,-8.077043,9.320817,-11.978107,0.22534072,9.191529,1.315477,-2.5139434,5.6868553,-3.0020585,3.7897205,-3.449227
122,Joy,0.6406156,0.56863356,0.50036335,0.49040198,0.38243723,0.3746113,0.38141912,0.42477897,0.5800074,0.61424583,0.5361715,0.54622906,-405.3516,140.20103,-1.4645655,52.468224,-9.82592,29.058693,-19.061789,9.877092,-10.1157465,-6.0414104,6.2436085,-4.0614586,5.9242897,-1.555984,5.819801,-5.1990056,3.578846,-4.161271,6.0416813,-1.1014179
123,Joy,0.5192476,0.45014074,0.3801071,0.4100975,0.29887712,0.3237003,0.34658703,0.39587796,0.46992278,0.43468186,0.3940344,0.44914946,-339.855,124.8704,-16.189754,38.674507,17.635796,10.431545,-16.63335,-2.5036948,-4.9992676,-8.452087,5.844552,-2.708463,-7.978418,-0.5576782,4.1379533,-3.6709995,-2.1159546,-3.6436617,1.5267662,-2.71256
124,Joy,0.41058934,0.42557368,0.41636217,0.36386666,0.3733542,0.38105842,0.37222052,0.42102712,0.43839008,0.40201345,0.3601051,0.39310646,-347.04175,136.27914,3.2662957,28.13932,3.5795834,2.418682,-12.487749,0.16266279,-3.901962,-8.0183325,4.6317525,-3.3434224,-6.4657507,-1.155903,0.80522734,-1.7662578,-1.1416305,-2.3801007,4.6553235,-1.7909029
125,Joy,0.40469906,0.35586149,0.3314848,0.34762567,0.31427816,0.354421,0.34445578,0.36758122,0.40209004,0.3434114,0.33433777,0.4160132,-273.7124,165.89055,-25.109344,27.958855,7.976542,-3.325461,-22.530027,-0.9985115,-11.845301,-17.835958,1.0419389,-5.7420735,-9.973037,-0.47964838,-0.28617775,-4.6671185,3.584509,-5.6328974,-1.8054173,-0.992578
126,Joy,0.3665674,0.37710527,0.3902428,0.31451884,0.3478904,0.3651631,0.330078,0.3796475,0.44763702,0.43736514,0.48361936,0.46243688,-323.47635,154.34377,-12.242713,34.824615,7.513098,4.0390573,-25.170446,-0.11478689,-4.3098006,-8.9020815,1.7923602,-6.713789,-8.271776,-3.6052566,1.7106025,-4.0326853,-0.2569172,-6.909549,2.3716648,-3.339522
127,Joy,0.48929492,0.4590506,0.47680238,0.4395356,0.3830982,0.4230531,0.42328557,0.4279916,0.48298156,0.48585293,0.4985939,0.5497851,-366.91504,121.68434,8.585126,28.762905,4.3628,5.6377788,-7.8022,4.8416724,-1.7626982,-5.859337,3.3275826,-2.4228156,-4.3616548,-0.36484194,1.4728708,-1.2850606,2.1783886,-3.2796853,1.8425728,-1.2431973
128,Joy,0.50836396,0.45390418,0.491098,0.35232124,0.29982707,0.35106087,0.35686767,0.42376113,0.45150086,0.48132893,0.5268775,0.5705971,-374.52798,141.53023,-0.40808934,24.959064,5.629296,1.3324559,-9.822353,3.8442903,-6.8638167,-7.5831494,5.7164903,-2.5793476,-1.8087074,1.1956836,3.6007674,-1.7710541,-1.0039419,-1.6778276,2.7190785,-0.66703826
129,Joy,0.25731868,0.28413704,0.28477284,0.35367504,0.31917787,0.21208309,0.2945435,0.3774341,0.36650756,0.4270701,0.36647263,0.25456527,-353.96017,155.94402,-19.518118,24.151525,-20.630898,7.5691,-19.75318,-4.377411,-16.83128,-0.95418763,5.0486145,-6.0645037,0.7489534,-7.1414027,3.0252695,-9.384556,0.91613126,1.6920794,-1.6811464,-6.5362325
130,Joy,0.21033695,0.22007017,0.36065418,0.4535136,0.35652894,0.25705212,0.2664021,0.399153,0.46066275,0.420882,0.3521615,0.24364586,-368.6273,158.97804,-24.883307,8.436408,-16.204838,2.0116165,-11.657631,-7.128167,-11.754829,3.5806737,0.01813713,-6.271462,-0.37266862,-8.953545,2.422696,-5.6769276,-3.5889075,-1.7364504,-1.1860683,-4.992681
